payment_id,customer_id,payment_date,amount,status
PAY-014881,CUST-0809,2026-05-05,99,Success
PAY-014882,CUST-0809,2026-06-04,99,Success
PAY-014883,CUST-0810,2024-07-17,99,Success
PAY-014884,CUST-0810,2024-08-16,99,Success
PAY-014885,CUST-0810,2024-09-15,99,Success
PAY-014886,CUST-0810,2024-10-15,99,Success
PAY-014887,CUST-0810,2024-11-14,99,Success
PAY-014888,CUST-0810,2024-12-14,99,Success
PAY-014889,CUST-0810,2025-01-13,99,Success
PAY-014890,CUST-0810,2025-02-12,99,Success
PAY-014891,CUST-0811,2024-04-14,29,Success
PAY-014892,CUST-0811,2024-05-14,29,Success
PAY-014893,CUST-0811,2024-06-13,29,Success
PAY-014894,CUST-0811,2024-07-13,29,Success
PAY-014895,CUST-0811,2024-08-12,29,Success
PAY-014896,CUST-0811,2024-09-11,29,Success
PAY-014897,CUST-0811,2024-10-11,29,Success
PAY-014898,CUST-0811,2024-11-10,29,Success
PAY-014899,CUST-0811,2024-12-10,29,Success
PAY-014900,CUST-0811,2025-01-09,29,Success
PAY-014901,CUST-0812,2025-04-17,29,Success
PAY-014902,CUST-0812,2025-05-17,29,Success
PAY-014903,CUST-0812,2025-06-16,29,Success
PAY-014904,CUST-0812,2025-07-16,29,Success
PAY-014905,CUST-0812,2025-08-15,29,Success
PAY-014906,CUST-0812,2025-09-14,29,Success
PAY-014907,CUST-0812,2025-10-14,29,Success
PAY-014908,CUST-0812,2025-11-13,29,Success
PAY-014909,CUST-0812,2025-12-13,29,Success
PAY-014910,CUST-0812,2026-01-12,29,Success
PAY-014911,CUST-0812,2026-02-11,29,Success
PAY-014912,CUST-0813,2024-02-17,99,Success
PAY-014913,CUST-0813,2024-03-18,99,Success
PAY-014914,CUST-0813,2024-04-17,99,Success
PAY-014915,CUST-0813,2024-05-17,99,Success
PAY-014916,CUST-0813,2024-06-16,99,Success
PAY-014917,CUST-0813,2024-07-16,99,Success
PAY-014918,CUST-0813,2024-08-15,99,Success
PAY-014919,CUST-0813,2024-09-14,99,Success
PAY-014920,CUST-0813,2024-10-14,99,Success
PAY-014921,CUST-0814,2024-05-17,99,Success
PAY-014922,CUST-0814,2024-06-16,99,Success
PAY-014923,CUST-0814,2024-07-16,99,Success
PAY-014924,CUST-0814,2024-08-15,99,Success
PAY-014925,CUST-0814,2024-09-14,99,Success
PAY-014926,CUST-0814,2024-10-14,99,Success
PAY-014927,CUST-0814,2024-11-13,99,Success
PAY-014928,CUST-0814,2024-12-13,99,Success
PAY-014929,CUST-0814,2025-01-12,99,Success
PAY-014930,CUST-0814,2025-02-11,99,Success
PAY-014931,CUST-0814,2025-03-13,99,Success
PAY-014932,CUST-0814,2025-04-12,99,Success
PAY-014933,CUST-0814,2025-05-12,99,Success
PAY-014934,CUST-0814,2025-06-11,99,Success
PAY-014935,CUST-0814,2025-07-11,99,Success
PAY-014936,CUST-0814,2025-08-10,99,Success
PAY-014937,CUST-0814,2025-09-09,99,Success
PAY-014938,CUST-0814,2025-10-09,99,Success
PAY-014939,CUST-0814,2025-11-08,99,Success
PAY-014940,CUST-0814,2025-12-08,99,Success
PAY-014941,CUST-0814,2026-01-07,99,Success
PAY-014942,CUST-0814,2026-02-06,99,Success
PAY-014943,CUST-0814,2026-03-08,99,Success
PAY-014944,CUST-0814,2026-04-07,99,Success
PAY-014945,CUST-0814,2026-05-07,99,Success
PAY-014946,CUST-0814,2026-06-06,99,Success
PAY-014947,CUST-0815,2025-03-23,299,Success
PAY-014948,CUST-0815,2025-04-22,299,Success
PAY-014949,CUST-0815,2025-05-22,299,Failed
PAY-014950,CUST-0815,2025-06-21,299,Success
PAY-014951,CUST-0815,2025-07-21,299,Success
PAY-014952,CUST-0815,2025-08-20,299,Success
PAY-014953,CUST-0815,2025-09-19,299,Success
PAY-014954,CUST-0816,2025-02-15,29,Success
PAY-014955,CUST-0816,2025-03-17,29,Success
PAY-014956,CUST-0816,2025-04-16,29,Success
PAY-014957,CUST-0816,2025-05-16,29,Success
PAY-014958,CUST-0816,2025-06-15,29,Success
PAY-014959,CUST-0816,2025-07-15,29,Success
PAY-014960,CUST-0816,2025-08-14,29,Success
PAY-014961,CUST-0816,2025-09-13,29,Success
PAY-014962,CUST-0816,2025-10-13,29,Success
PAY-014963,CUST-0816,2025-11-12,29,Success
PAY-014964,CUST-0816,2025-12-12,29,Success
PAY-014965,CUST-0816,2026-01-11,29,Success
PAY-014966,CUST-0816,2026-02-10,29,Success
PAY-014967,CUST-0816,2026-03-12,29,Success
PAY-014968,CUST-0816,2026-04-11,29,Success
PAY-014969,CUST-0816,2026-05-11,29,Success
PAY-014970,CUST-0816,2026-06-10,29,Success
PAY-014971,CUST-0817,2024-04-16,29,Success
PAY-014972,CUST-0817,2024-05-16,29,Failed
PAY-014973,CUST-0817,2024-06-15,29,Success
PAY-014974,CUST-0817,2024-07-15,29,Success
PAY-014975,CUST-0817,2024-08-14,29,Success
PAY-014976,CUST-0817,2024-09-13,29,Success
PAY-014977,CUST-0817,2024-10-13,29,Success
PAY-014978,CUST-0817,2024-11-12,29,Success
PAY-014979,CUST-0817,2024-12-12,29,Success
PAY-014980,CUST-0817,2025-01-11,29,Success
PAY-014981,CUST-0817,2025-02-10,29,Success
PAY-014982,CUST-0817,2025-03-12,29,Success
PAY-014983,CUST-0817,2025-04-11,29,Success
PAY-014984,CUST-0817,2025-05-11,29,Success
PAY-014985,CUST-0817,2025-06-10,29,Success
PAY-014986,CUST-0817,2025-07-10,29,Success
PAY-014987,CUST-0817,2025-08-09,29,Success
PAY-014988,CUST-0817,2025-09-08,29,Success
PAY-014989,CUST-0817,2025-10-08,29,Success
PAY-014990,CUST-0817,2025-11-07,29,Success
PAY-014991,CUST-0817,2025-12-07,29,Success
PAY-014992,CUST-0817,2026-01-06,29,Success
PAY-014993,CUST-0817,2026-02-05,29,Success
PAY-014994,CUST-0817,2026-03-07,29,Success
PAY-014995,CUST-0817,2026-04-06,29,Success
PAY-014996,CUST-0817,2026-05-06,29,Success
PAY-014997,CUST-0817,2026-06-05,29,Success
PAY-014998,CUST-0818,2025-05-04,299,Success
PAY-014999,CUST-0818,2025-06-03,299,Success
PAY-015000,CUST-0818,2025-07-03,299,Success
PAY-015001,CUST-0818,2025-08-02,299,Success
PAY-015002,CUST-0818,2025-09-01,299,Success
PAY-015003,CUST-0818,2025-10-01,299,Success
PAY-015004,CUST-0818,2025-10-31,299,Success
PAY-015005,CUST-0818,2025-11-30,299,Success
PAY-015006,CUST-0818,2025-12-30,299,Failed
PAY-015007,CUST-0818,2026-01-29,299,Success
PAY-015008,CUST-0818,2026-02-28,299,Success
PAY-015009,CUST-0818,2026-03-30,299,Success
PAY-015010,CUST-0818,2026-04-29,299,Success
PAY-015011,CUST-0818,2026-05-29,299,Success
PAY-015012,CUST-0818,2026-06-28,299,Success
PAY-015013,CUST-0819,2025-04-24,29,Success
PAY-015014,CUST-0819,2025-05-24,29,Success
PAY-015015,CUST-0819,2025-06-23,29,Success
PAY-015016,CUST-0819,2025-07-23,29,Success
PAY-015017,CUST-0819,2025-08-22,29,Success
PAY-015018,CUST-0819,2025-09-21,29,Success
PAY-015019,CUST-0819,2025-10-21,29,Success
PAY-015020,CUST-0819,2025-11-20,29,Success
PAY-015021,CUST-0819,2025-12-20,29,Success
PAY-015022,CUST-0819,2026-01-19,29,Success
PAY-015023,CUST-0819,2026-02-18,29,Success
PAY-015024,CUST-0819,2026-03-20,29,Success
PAY-015025,CUST-0819,2026-04-19,29,Success
PAY-015026,CUST-0819,2026-05-19,29,Success
PAY-015027,CUST-0819,2026-06-18,29,Success
PAY-015028,CUST-0820,2025-01-17,29,Success
PAY-015029,CUST-0820,2025-02-16,29,Success
PAY-015030,CUST-0820,2025-03-18,29,Success
PAY-015031,CUST-0820,2025-04-17,29,Success
PAY-015032,CUST-0820,2025-05-17,29,Success
PAY-015033,CUST-0820,2025-06-16,29,Success
PAY-015034,CUST-0820,2025-07-16,29,Success
PAY-015035,CUST-0820,2025-08-15,29,Success
PAY-015036,CUST-0820,2025-09-14,29,Success
PAY-015037,CUST-0820,2025-10-14,29,Success
PAY-015038,CUST-0821,2024-12-22,29,Success
PAY-015039,CUST-0821,2025-01-21,29,Success
PAY-015040,CUST-0821,2025-02-20,29,Success
PAY-015041,CUST-0821,2025-03-22,29,Success
PAY-015042,CUST-0821,2025-04-21,29,Success
PAY-015043,CUST-0821,2025-05-21,29,Success
PAY-015044,CUST-0821,2025-06-20,29,Success
PAY-015045,CUST-0821,2025-07-20,29,Success
PAY-015046,CUST-0821,2025-08-19,29,Success
PAY-015047,CUST-0821,2025-09-18,29,Success
PAY-015048,CUST-0821,2025-10-18,29,Success
PAY-015049,CUST-0821,2025-11-17,29,Failed
PAY-015050,CUST-0821,2025-12-17,29,Failed
PAY-015051,CUST-0821,2026-01-16,29,Success
PAY-015052,CUST-0821,2026-02-15,29,Success
PAY-015053,CUST-0821,2026-03-17,29,Success
PAY-015054,CUST-0821,2026-04-16,29,Success
PAY-015055,CUST-0821,2026-05-16,29,Success
PAY-015056,CUST-0821,2026-06-15,29,Success
PAY-015057,CUST-0822,2025-04-13,99,Failed
PAY-015058,CUST-0822,2025-05-13,99,Success
PAY-015059,CUST-0822,2025-06-12,99,Success
PAY-015060,CUST-0822,2025-07-12,99,Success
PAY-015061,CUST-0822,2025-08-11,99,Success
PAY-015062,CUST-0822,2025-09-10,99,Success
PAY-015063,CUST-0822,2025-10-10,99,Success
PAY-015064,CUST-0822,2025-11-09,99,Failed
PAY-015065,CUST-0822,2025-12-09,99,Success
PAY-015066,CUST-0822,2026-01-08,99,Success
PAY-015067,CUST-0822,2026-02-07,99,Success
PAY-015068,CUST-0822,2026-03-09,99,Success
PAY-015069,CUST-0822,2026-04-08,99,Success
PAY-015070,CUST-0822,2026-05-08,99,Success
PAY-015071,CUST-0822,2026-06-07,99,Success
PAY-015072,CUST-0823,2025-02-01,99,Success
PAY-015073,CUST-0823,2025-03-03,99,Success
PAY-015074,CUST-0823,2025-04-02,99,Success
PAY-015075,CUST-0823,2025-05-02,99,Success
PAY-015076,CUST-0823,2025-06-01,99,Success
PAY-015077,CUST-0823,2025-07-01,99,Success
PAY-015078,CUST-0823,2025-07-31,99,Success
PAY-015079,CUST-0823,2025-08-30,99,Success
PAY-015080,CUST-0823,2025-09-29,99,Success
PAY-015081,CUST-0824,2024-08-26,99,Success
PAY-015082,CUST-0824,2024-09-25,99,Success
PAY-015083,CUST-0824,2024-10-25,99,Success
PAY-015084,CUST-0824,2024-11-24,99,Success
PAY-015085,CUST-0824,2024-12-24,99,Success
PAY-015086,CUST-0824,2025-01-23,99,Success
PAY-015087,CUST-0824,2025-02-22,99,Success
PAY-015088,CUST-0824,2025-03-24,99,Success
PAY-015089,CUST-0824,2025-04-23,99,Success
PAY-015090,CUST-0824,2025-05-23,99,Success
PAY-015091,CUST-0824,2025-06-22,99,Success
PAY-015092,CUST-0824,2025-07-22,99,Success
PAY-015093,CUST-0824,2025-08-21,99,Success
PAY-015094,CUST-0824,2025-09-20,99,Success
PAY-015095,CUST-0824,2025-10-20,99,Success
PAY-015096,CUST-0824,2025-11-19,99,Success
PAY-015097,CUST-0824,2025-12-19,99,Success
PAY-015098,CUST-0824,2026-01-18,99,Success
PAY-015099,CUST-0824,2026-02-17,99,Success
PAY-015100,CUST-0824,2026-03-19,99,Success
PAY-015101,CUST-0824,2026-04-18,99,Success
PAY-015102,CUST-0824,2026-05-18,99,Success
PAY-015103,CUST-0824,2026-06-17,99,Success
PAY-015104,CUST-0825,2024-05-13,99,Success
PAY-015105,CUST-0825,2024-06-12,99,Success
PAY-015106,CUST-0825,2024-07-12,99,Success
PAY-015107,CUST-0825,2024-08-11,99,Success
PAY-015108,CUST-0825,2024-09-10,99,Success
PAY-015109,CUST-0825,2024-10-10,99,Success
PAY-015110,CUST-0825,2024-11-09,99,Success
PAY-015111,CUST-0825,2024-12-09,99,Success
PAY-015112,CUST-0825,2025-01-08,99,Success
PAY-015113,CUST-0825,2025-02-07,99,Success
PAY-015114,CUST-0825,2025-03-09,99,Failed
PAY-015115,CUST-0825,2025-04-08,99,Success
PAY-015116,CUST-0825,2025-05-08,99,Success
PAY-015117,CUST-0825,2025-06-07,99,Success
PAY-015118,CUST-0825,2025-07-07,99,Success
PAY-015119,CUST-0825,2025-08-06,99,Failed
PAY-015120,CUST-0825,2025-09-05,99,Success
PAY-015121,CUST-0825,2025-10-05,99,Success
PAY-015122,CUST-0825,2025-11-04,99,Success
PAY-015123,CUST-0825,2025-12-04,99,Success
PAY-015124,CUST-0825,2026-01-03,99,Success
PAY-015125,CUST-0825,2026-02-02,99,Success
PAY-015126,CUST-0825,2026-03-04,99,Success
PAY-015127,CUST-0825,2026-04-03,99,Success
PAY-015128,CUST-0825,2026-05-03,99,Success
PAY-015129,CUST-0825,2026-06-02,99,Success
PAY-015130,CUST-0826,2024-08-26,29,Success
PAY-015131,CUST-0826,2024-09-25,29,Success
PAY-015132,CUST-0826,2024-10-25,29,Success
PAY-015133,CUST-0826,2024-11-24,29,Success
PAY-015134,CUST-0826,2024-12-24,29,Success
PAY-015135,CUST-0826,2025-01-23,29,Success
PAY-015136,CUST-0826,2025-02-22,29,Success
PAY-015137,CUST-0826,2025-03-24,29,Success
PAY-015138,CUST-0826,2025-04-23,29,Success
PAY-015139,CUST-0826,2025-05-23,29,Success
PAY-015140,CUST-0826,2025-06-22,29,Success
PAY-015141,CUST-0826,2025-07-22,29,Success
PAY-015142,CUST-0827,2025-01-24,29,Success
PAY-015143,CUST-0827,2025-02-23,29,Success
PAY-015144,CUST-0827,2025-03-25,29,Success
PAY-015145,CUST-0827,2025-04-24,29,Success
PAY-015146,CUST-0827,2025-05-24,29,Success
PAY-015147,CUST-0827,2025-06-23,29,Success
PAY-015148,CUST-0827,2025-07-23,29,Success
PAY-015149,CUST-0827,2025-08-22,29,Success
PAY-015150,CUST-0827,2025-09-21,29,Success
PAY-015151,CUST-0827,2025-10-21,29,Success
PAY-015152,CUST-0827,2025-11-20,29,Success
PAY-015153,CUST-0827,2025-12-20,29,Success
PAY-015154,CUST-0827,2026-01-19,29,Success
PAY-015155,CUST-0827,2026-02-18,29,Success
PAY-015156,CUST-0827,2026-03-20,29,Success
PAY-015157,CUST-0827,2026-04-19,29,Failed
PAY-015158,CUST-0827,2026-05-19,29,Success
PAY-015159,CUST-0827,2026-06-18,29,Success
PAY-015160,CUST-0828,2024-07-08,29,Success
PAY-015161,CUST-0828,2024-08-07,29,Success
PAY-015162,CUST-0828,2024-09-06,29,Success
PAY-015163,CUST-0828,2024-10-06,29,Success
PAY-015164,CUST-0828,2024-11-05,29,Success
PAY-015165,CUST-0828,2024-12-05,29,Success
PAY-015166,CUST-0828,2025-01-04,29,Success
PAY-015167,CUST-0828,2025-02-03,29,Success
PAY-015168,CUST-0828,2025-03-05,29,Success
PAY-015169,CUST-0828,2025-04-04,29,Success
PAY-015170,CUST-0828,2025-05-04,29,Failed
PAY-015171,CUST-0828,2025-06-03,29,Success
PAY-015172,CUST-0828,2025-07-03,29,Success
PAY-015173,CUST-0828,2025-08-02,29,Success
PAY-015174,CUST-0828,2025-09-01,29,Success
PAY-015175,CUST-0828,2025-10-01,29,Success
PAY-015176,CUST-0828,2025-10-31,29,Success
PAY-015177,CUST-0828,2025-11-30,29,Success
PAY-015178,CUST-0828,2025-12-30,29,Success
PAY-015179,CUST-0828,2026-01-29,29,Failed
PAY-015180,CUST-0828,2026-02-28,29,Success
PAY-015181,CUST-0828,2026-03-30,29,Success
PAY-015182,CUST-0828,2026-04-29,29,Success
PAY-015183,CUST-0828,2026-05-29,29,Success
PAY-015184,CUST-0828,2026-06-28,29,Failed
PAY-015185,CUST-0829,2024-01-24,99,Success
PAY-015186,CUST-0829,2024-02-23,99,Success
PAY-015187,CUST-0829,2024-03-24,99,Success
PAY-015188,CUST-0829,2024-04-23,99,Success
PAY-015189,CUST-0829,2024-05-23,99,Success
PAY-015190,CUST-0829,2024-06-22,99,Success
PAY-015191,CUST-0829,2024-07-22,99,Success
PAY-015192,CUST-0829,2024-08-21,99,Success
PAY-015193,CUST-0829,2024-09-20,99,Success
PAY-015194,CUST-0829,2024-10-20,99,Success
PAY-015195,CUST-0829,2024-11-19,99,Success
PAY-015196,CUST-0829,2024-12-19,99,Success
PAY-015197,CUST-0829,2025-01-18,99,Success
PAY-015198,CUST-0829,2025-02-17,99,Success
PAY-015199,CUST-0829,2025-03-19,99,Success
PAY-015200,CUST-0829,2025-04-18,99,Success
PAY-015201,CUST-0829,2025-05-18,99,Success
PAY-015202,CUST-0829,2025-06-17,99,Success
PAY-015203,CUST-0829,2025-07-17,99,Success
PAY-015204,CUST-0829,2025-08-16,99,Success
PAY-015205,CUST-0829,2025-09-15,99,Success
PAY-015206,CUST-0829,2025-10-15,99,Success
PAY-015207,CUST-0829,2025-11-14,99,Success
PAY-015208,CUST-0829,2025-12-14,99,Success
PAY-015209,CUST-0829,2026-01-13,99,Success
PAY-015210,CUST-0829,2026-02-12,99,Success
PAY-015211,CUST-0829,2026-03-14,99,Success
PAY-015212,CUST-0829,2026-04-13,99,Success
PAY-015213,CUST-0829,2026-05-13,99,Success
PAY-015214,CUST-0829,2026-06-12,99,Success
PAY-015215,CUST-0830,2024-01-09,99,Success
PAY-015216,CUST-0830,2024-02-08,99,Success
PAY-015217,CUST-0830,2024-03-09,99,Success
PAY-015218,CUST-0830,2024-04-08,99,Success
PAY-015219,CUST-0830,2024-05-08,99,Success
PAY-015220,CUST-0830,2024-06-07,99,Success
PAY-015221,CUST-0830,2024-07-07,99,Success
PAY-015222,CUST-0830,2024-08-06,99,Success
PAY-015223,CUST-0830,2024-09-05,99,Success
PAY-015224,CUST-0830,2024-10-05,99,Success
PAY-015225,CUST-0830,2024-11-04,99,Success
PAY-015226,CUST-0831,2024-05-31,299,Success
PAY-015227,CUST-0831,2024-06-30,299,Success
PAY-015228,CUST-0831,2024-07-30,299,Success
PAY-015229,CUST-0831,2024-08-29,299,Success
PAY-015230,CUST-0831,2024-09-28,299,Success
PAY-015231,CUST-0831,2024-10-28,299,Success
PAY-015232,CUST-0831,2024-11-27,299,Success
PAY-015233,CUST-0831,2024-12-27,299,Success
PAY-015234,CUST-0832,2024-06-17,29,Success
PAY-015235,CUST-0832,2024-07-17,29,Success
PAY-015236,CUST-0832,2024-08-16,29,Success
PAY-015237,CUST-0832,2024-09-15,29,Success
PAY-015238,CUST-0832,2024-10-15,29,Success
PAY-015239,CUST-0832,2024-11-14,29,Success
PAY-015240,CUST-0832,2024-12-14,29,Success
PAY-015241,CUST-0832,2025-01-13,29,Success
PAY-015242,CUST-0833,2024-10-18,299,Success
PAY-015243,CUST-0833,2024-11-17,299,Success
PAY-015244,CUST-0833,2024-12-17,299,Success
PAY-015245,CUST-0833,2025-01-16,299,Success
PAY-015246,CUST-0833,2025-02-15,299,Success
PAY-015247,CUST-0833,2025-03-17,299,Success
PAY-015248,CUST-0833,2025-04-16,299,Success
PAY-015249,CUST-0833,2025-05-16,299,Success
PAY-015250,CUST-0833,2025-06-15,299,Success
PAY-015251,CUST-0833,2025-07-15,299,Success
PAY-015252,CUST-0833,2025-08-14,299,Success
PAY-015253,CUST-0833,2025-09-13,299,Success
PAY-015254,CUST-0833,2025-10-13,299,Success
PAY-015255,CUST-0833,2025-11-12,299,Success
PAY-015256,CUST-0833,2025-12-12,299,Success
PAY-015257,CUST-0833,2026-01-11,299,Success
PAY-015258,CUST-0833,2026-02-10,299,Success
PAY-015259,CUST-0833,2026-03-12,299,Success
PAY-015260,CUST-0833,2026-04-11,299,Success
PAY-015261,CUST-0833,2026-05-11,299,Success
PAY-015262,CUST-0833,2026-06-10,299,Success
PAY-015263,CUST-0834,2024-10-08,29,Success
PAY-015264,CUST-0834,2024-11-07,29,Success
PAY-015265,CUST-0834,2024-12-07,29,Success
PAY-015266,CUST-0834,2025-01-06,29,Success
PAY-015267,CUST-0834,2025-02-05,29,Success
PAY-015268,CUST-0834,2025-03-07,29,Success
PAY-015269,CUST-0835,2025-01-25,29,Success
PAY-015270,CUST-0835,2025-02-24,29,Success
PAY-015271,CUST-0835,2025-03-26,29,Success
PAY-015272,CUST-0836,2024-08-23,99,Success
PAY-015273,CUST-0836,2024-09-22,99,Success
PAY-015274,CUST-0836,2024-10-22,99,Success
PAY-015275,CUST-0836,2024-11-21,99,Failed
PAY-015276,CUST-0836,2024-12-21,99,Success
PAY-015277,CUST-0836,2025-01-20,99,Success
PAY-015278,CUST-0836,2025-02-19,99,Success
PAY-015279,CUST-0836,2025-03-21,99,Success
PAY-015280,CUST-0836,2025-04-20,99,Success
PAY-015281,CUST-0836,2025-05-20,99,Success
PAY-015282,CUST-0836,2025-06-19,99,Success
PAY-015283,CUST-0836,2025-07-19,99,Success
PAY-015284,CUST-0836,2025-08-18,99,Success
PAY-015285,CUST-0836,2025-09-17,99,Success
PAY-015286,CUST-0836,2025-10-17,99,Success
PAY-015287,CUST-0836,2025-11-16,99,Success
PAY-015288,CUST-0836,2025-12-16,99,Success
PAY-015289,CUST-0836,2026-01-15,99,Success
PAY-015290,CUST-0836,2026-02-14,99,Success
PAY-015291,CUST-0836,2026-03-16,99,Success
PAY-015292,CUST-0836,2026-04-15,99,Success
PAY-015293,CUST-0836,2026-05-15,99,Success
PAY-015294,CUST-0836,2026-06-14,99,Success
PAY-015295,CUST-0837,2024-03-27,299,Success
PAY-015296,CUST-0837,2024-04-26,299,Success
PAY-015297,CUST-0837,2024-05-26,299,Success
PAY-015298,CUST-0837,2024-06-25,299,Success
PAY-015299,CUST-0837,2024-07-25,299,Success
PAY-015300,CUST-0837,2024-08-24,299,Failed
PAY-015301,CUST-0837,2024-09-23,299,Success
PAY-015302,CUST-0837,2024-10-23,299,Success
PAY-015303,CUST-0837,2024-11-22,299,Success
PAY-015304,CUST-0837,2024-12-22,299,Success
PAY-015305,CUST-0837,2025-01-21,299,Success
PAY-015306,CUST-0837,2025-02-20,299,Success
PAY-015307,CUST-0837,2025-03-22,299,Success
PAY-015308,CUST-0837,2025-04-21,299,Success
PAY-015309,CUST-0837,2025-05-21,299,Success
PAY-015310,CUST-0837,2025-06-20,299,Success
PAY-015311,CUST-0837,2025-07-20,299,Success
PAY-015312,CUST-0837,2025-08-19,299,Success
PAY-015313,CUST-0837,2025-09-18,299,Success
PAY-015314,CUST-0837,2025-10-18,299,Success
PAY-015315,CUST-0837,2025-11-17,299,Success
PAY-015316,CUST-0837,2025-12-17,299,Failed
PAY-015317,CUST-0837,2026-01-16,299,Success
PAY-015318,CUST-0837,2026-02-15,299,Success
PAY-015319,CUST-0837,2026-03-17,299,Success
PAY-015320,CUST-0837,2026-04-16,299,Success
PAY-015321,CUST-0837,2026-05-16,299,Success
PAY-015322,CUST-0837,2026-06-15,299,Success
PAY-015323,CUST-0838,2024-04-04,29,Success
PAY-015324,CUST-0838,2024-05-04,29,Success
PAY-015325,CUST-0838,2024-06-03,29,Success
PAY-015326,CUST-0838,2024-07-03,29,Success
PAY-015327,CUST-0838,2024-08-02,29,Success
PAY-015328,CUST-0838,2024-09-01,29,Success
PAY-015329,CUST-0838,2024-10-01,29,Success
PAY-015330,CUST-0838,2024-10-31,29,Success
PAY-015331,CUST-0838,2024-11-30,29,Success
PAY-015332,CUST-0838,2024-12-30,29,Success
PAY-015333,CUST-0838,2025-01-29,29,Success
PAY-015334,CUST-0838,2025-02-28,29,Success
PAY-015335,CUST-0838,2025-03-30,29,Success
PAY-015336,CUST-0839,2025-03-05,29,Success
PAY-015337,CUST-0839,2025-04-04,29,Success
PAY-015338,CUST-0839,2025-05-04,29,Success
PAY-015339,CUST-0839,2025-06-03,29,Success
PAY-015340,CUST-0839,2025-07-03,29,Success
PAY-015341,CUST-0839,2025-08-02,29,Success
PAY-015342,CUST-0839,2025-09-01,29,Success
PAY-015343,CUST-0839,2025-10-01,29,Success
PAY-015344,CUST-0839,2025-10-31,29,Success
PAY-015345,CUST-0839,2025-11-30,29,Success
PAY-015346,CUST-0839,2025-12-30,29,Success
PAY-015347,CUST-0839,2026-01-29,29,Success
PAY-015348,CUST-0839,2026-02-28,29,Success
PAY-015349,CUST-0839,2026-03-30,29,Success
PAY-015350,CUST-0839,2026-04-29,29,Success
PAY-015351,CUST-0839,2026-05-29,29,Success
PAY-015352,CUST-0839,2026-06-28,29,Success
PAY-015353,CUST-0840,2025-01-26,99,Success
PAY-015354,CUST-0840,2025-02-25,99,Success
PAY-015355,CUST-0840,2025-03-27,99,Success
PAY-015356,CUST-0840,2025-04-26,99,Success
PAY-015357,CUST-0840,2025-05-26,99,Success
PAY-015358,CUST-0840,2025-06-25,99,Success
PAY-015359,CUST-0840,2025-07-25,99,Success
PAY-015360,CUST-0840,2025-08-24,99,Success
PAY-015361,CUST-0840,2025-09-23,99,Success
PAY-015362,CUST-0840,2025-10-23,99,Success
PAY-015363,CUST-0840,2025-11-22,99,Success
PAY-015364,CUST-0840,2025-12-22,99,Success
PAY-015365,CUST-0840,2026-01-21,99,Failed
PAY-015366,CUST-0840,2026-02-20,99,Success
PAY-015367,CUST-0840,2026-03-22,99,Success
PAY-015368,CUST-0840,2026-04-21,99,Success
PAY-015369,CUST-0840,2026-05-21,99,Success
PAY-015370,CUST-0840,2026-06-20,99,Success
PAY-015371,CUST-0841,2024-03-11,99,Success
PAY-015372,CUST-0841,2024-04-10,99,Success
PAY-015373,CUST-0841,2024-05-10,99,Success
PAY-015374,CUST-0841,2024-06-09,99,Success
PAY-015375,CUST-0842,2024-12-28,29,Success
PAY-015376,CUST-0842,2025-01-27,29,Success
PAY-015377,CUST-0842,2025-02-26,29,Success
PAY-015378,CUST-0842,2025-03-28,29,Success
PAY-015379,CUST-0842,2025-04-27,29,Success
PAY-015380,CUST-0842,2025-05-27,29,Success
PAY-015381,CUST-0842,2025-06-26,29,Success
PAY-015382,CUST-0842,2025-07-26,29,Success
PAY-015383,CUST-0842,2025-08-25,29,Success
PAY-015384,CUST-0843,2024-04-21,29,Success
PAY-015385,CUST-0843,2024-05-21,29,Success
PAY-015386,CUST-0843,2024-06-20,29,Success
PAY-015387,CUST-0843,2024-07-20,29,Success
PAY-015388,CUST-0843,2024-08-19,29,Success
PAY-015389,CUST-0843,2024-09-18,29,Success
PAY-015390,CUST-0843,2024-10-18,29,Success
PAY-015391,CUST-0843,2024-11-17,29,Success
PAY-015392,CUST-0843,2024-12-17,29,Success
PAY-015393,CUST-0843,2025-01-16,29,Success
PAY-015394,CUST-0843,2025-02-15,29,Success
PAY-015395,CUST-0843,2025-03-17,29,Success
PAY-015396,CUST-0843,2025-04-16,29,Success
PAY-015397,CUST-0843,2025-05-16,29,Success
PAY-015398,CUST-0843,2025-06-15,29,Success
PAY-015399,CUST-0843,2025-07-15,29,Success
PAY-015400,CUST-0843,2025-08-14,29,Success
PAY-015401,CUST-0843,2025-09-13,29,Success
PAY-015402,CUST-0843,2025-10-13,29,Failed
PAY-015403,CUST-0843,2025-11-12,29,Success
PAY-015404,CUST-0843,2025-12-12,29,Success
PAY-015405,CUST-0843,2026-01-11,29,Success
PAY-015406,CUST-0843,2026-02-10,29,Success
PAY-015407,CUST-0843,2026-03-12,29,Success
PAY-015408,CUST-0843,2026-04-11,29,Success
PAY-015409,CUST-0843,2026-05-11,29,Success
PAY-015410,CUST-0843,2026-06-10,29,Success
PAY-015411,CUST-0844,2024-01-31,299,Success
PAY-015412,CUST-0844,2024-03-01,299,Success
PAY-015413,CUST-0844,2024-03-31,299,Success
PAY-015414,CUST-0844,2024-04-30,299,Success
PAY-015415,CUST-0845,2024-01-09,29,Success
PAY-015416,CUST-0845,2024-02-08,29,Success
PAY-015417,CUST-0845,2024-03-09,29,Success
